Start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SetBg,,,,data\\GAMEDATA\\BG\\BG_FILE_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SetCamera,,,,0,0,-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StageWidth,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StageHeight,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SetColor,,,,r,g,b,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1P,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2P,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BgUp,,,,255,223,84,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BgDown,,,,71,255,163,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Block,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FillBlock,,,,130,130,130,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EndColor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SetStage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2,-2,209,209,-2,-2,-2,209,-2,-2,201,201,201,201,201,201,201,201,201,201,201,-2,-2,-2,-2,201,201,201,201,201,201,201,201,201,201,201,-2,-2,209,209,-2,-2,-2,-2,-2,-2
-2,209,220,109,209,-2,-2,109,209,-2,200,-2,-2,-2,-2,-2,-2,-2,-2,-2,200,-2,-2,-2,-2,200,-2,-2,-2,-2,-2,-2,-2,-2,-1,200,-2,209,120,209,-2,-2,-2,-2,-2,-2
-2,-2,-2,210,220,-2,209,109,220,-2,200,-2,7,-2,-2,-2,-2,-2,-2,-2,200,-2,-2,-2,-2,200,-2,-2,-2,-2,98,-2,-2,-2,-2,200,-2,209,210,209,-2,-2,-2,-2,-2,-2
-2,209,-2,210,-2,-2,220,210,-2,-2,200,-2,-2,-2,-2,-2,-2,-2,-2,-2,200,-2,-2,-2,-2,200,-2,-2,-2,-2,-2,-2,-2,-2,-2,200,-2,220,210,-2,-2,209,209,-2,-2,-2
209,109,209,211,-2,-2,-2,211,-2,-2,200,2,2,2,-2,112,-2,-2,-2,-2,200,-2,-2,-2,-2,200,-2,-2,-2,-2,-2,-2,-2,-2,-2,200,-2,-2,211,-2,209,120,209,-2,209,-2
